Customer_ID,Age,Gender,Country,Visit_Date,Seating_Region,Ticket_Price,Num_Tickets,Merchandise_Spend,Drink_Spend,Repeat_Visit,Satisfaction_Score,Recommendation_Likelihood,Ticket_Revenue,Total_Revenue,Spend_Per_Ticket,Ancillary_Ratio,Sat_x_Rec,Spend_x_Tickets,Visit_Month,Visit_DayOfWeek,Visit_Quarter,Age_Group
CUST_0465,56,Male,USA,2025-05-09,VIP,200,4,64.38,9.12,0,9.2,10,800,873.5,218.375,0.08414424728105323,92.0,873.5,5,4,2,56-65
CUST_0466,21,Female,France,2025-05-07,VIP,200,4,21.4,8.35,1,10.0,8,800,829.75,207.4375,0.035854172943657725,80.0,829.75,5,2,2,18-25
CUST_0467,23,Female,Japan,2025-07-19,Premium,150,4,54.39,28.26,0,7.6,10,600,682.65,170.6625,0.12107229180399913,76.0,682.65,7,5,3,18-25
CUST_0468,62,Other,UK,2025-09-01,VIP,200,4,24.12,16.38,0,6.5,7,800,840.5,210.125,0.04818560380725759,45.5,840.5,9,0,3,56-65
CUST_0469,49,Male,Germany,2025-06-06,High Economy,100,3,52.77,5.67,1,7.8,6,300,358.44,119.48,0.16303983930364915,46.8,358.44,6,4,2,46-55
CUST_0470,69,Female,Sweden,2025-04-02,Premium,150,2,47.9,14.86,0,8.8,8,300,362.76,181.38,0.17300694674164738,70.4,362.76,4,2,2,65+
CUST_0471,47,Female,USA,2025-01-28,Economy,60,2,34.04,10.37,0,8.4,4,120,164.41,82.205,0.27011738945319624,33.6,164.41,1,1,1,46-55
CUST_0472,64,Male,UK,2025-07-20,VIP,200,1,34.12,7.44,0,9.8,9,200,241.56,241.56,0.1720483523762212,88.2,241.56,7,6,3,56-65
CUST_0473,52,Male,Japan,2025-05-16,Premium,150,4,19.68,12.83,1,9.0,6,600,632.51,158.1275,0.051398396863290695,54.0,632.51,5,4,2,46-55
CUST_0474,57,Male,France,2025-02-05,Economy,60,3,37.1,15.64,1,6.3,7,180,232.74,77.58,0.22660479505027067,44.1,232.74,2,2,1,56-65
CUST_0475,69,Female,UK,2025-05-04,High Economy,100,1,133.33,42.4,0,7.3,9,100,275.73,275.73,0.6373263699996373,65.7,275.73,5,6,2,65+
CUST_0476,33,Female,Australia,2025-08-28,VIP,200,1,50.35,30.47,0,5.9,8,200,280.82,280.82,0.2878000142439997,47.2,280.82,8,3,3,26-35
CUST_0477,30,Female,France,2025-01-28,Economy,60,2,183.75,14.47,1,9.7,7,120,318.22,159.11,0.6229023945697945,67.89999999999999,318.22,1,1,1,26-35
CUST_0478,67,Male,Japan,2025-03-13,Economy,60,3,9.2,2.39,0,5.0,5,180,191.58999999999997,63.86333333333332,0.060493762722480304,25.0,191.58999999999997,3,3,1,65+
CUST_0479,59,Male,Germany,2025-04-26,Premium,150,3,32.11,7.72,1,6.1,10,450,489.83000000000004,163.27666666666667,0.08131392523936876,61.0,489.83000000000004,4,5,2,56-65
CUST_0480,47,Male,Sweden,2025-06-30,Premium,150,3,74.75,14.32,0,7.2,9,450,539.07,179.69000000000003,0.16522900550948855,64.8,539.07,6,0,2,46-55
CUST_0481,36,Other,Japan,2025-02-17,Economy,60,2,215.44,4.44,1,8.8,10,120,339.88,169.94,0.6469342120748499,88.0,339.88,2,0,1,36-45
CUST_0482,34,Male,Germany,2025-08-23,High Economy,100,2,12.93,11.4,1,7.2,7,200,224.33,112.165,0.1084562920697187,50.4,224.33,8,5,3,26-35
CUST_0483,36,Male,USA,2025-08-10,High Economy,100,2,48.63,23.13,1,7.5,6,200,271.76,135.88,0.2640565204592288,45.0,271.76,8,6,3,36-45
CUST_0484,45,Male,UK,2025-01-25,Economy,60,2,70.03,22.2,0,7.5,10,120,212.23,106.115,0.43457569617867414,75.0,212.23,1,5,1,36-45
CUST_0485,43,Female,Australia,2025-07-01,Premium,150,2,119.77,8.33,0,8.3,8,300,428.09999999999997,214.04999999999998,0.299229152067274,66.4,428.09999999999997,7,1,3,36-45
CUST_0486,54,Other,France,2025-07-26,High Economy,100,4,32.43,13.42,0,6.2,9,400,445.85,111.4625,0.10283727711113604,55.800000000000004,445.85,7,5,3,46-55
CUST_0487,43,Female,France,2025-03-14,Premium,150,4,40.21,13.38,0,6.6,10,600,653.59,163.3975,0.08199329855107942,66.0,653.59,3,4,1,36-45
CUST_0488,40,Female,UK,2025-06-09,Economy,60,3,20.28,34.52,0,10.0,9,180,234.8,78.26666666666667,0.2333901192504259,90.0,234.8,6,0,2,36-45
CUST_0489,26,Female,Australia,2025-06-13,High Economy,100,1,37.83,21.02,0,8.6,8,100,158.85,158.85,0.3704752911551778,68.8,158.85,6,4,2,26-35
CUST_0490,29,Male,UK,2025-04-21,High Economy,100,3,44.02,7.65,1,9.1,8,300,351.66999999999996,117.22333333333331,0.14692751727471778,72.8,351.66999999999996,4,0,2,26-35
CUST_0491,18,Other,USA,2025-07-04,Premium,150,1,67.38,15.69,0,8.1,6,150,233.07,233.07,0.35641652722358086,48.599999999999994,233.07,7,4,3,18-25
CUST_0492,18,Female,Germany,2025-07-28,Premium,150,2,85.67,17.64,0,7.8,10,300,403.31,201.655,0.256155314770276,78.0,403.31,7,0,3,18-25
CUST_0493,64,Female,Japan,2025-08-23,High Economy,100,1,15.36,19.93,0,8.7,10,100,135.29,135.29,0.2608470692586296,87.0,135.29,8,5,3,56-65
CUST_0494,51,Female,France,2025-04-22,Economy,60,3,28.62,10.26,0,9.1,9,180,218.88,72.96,0.17763157894736845,81.89999999999999,218.88,4,1,2,46-55
CUST_0495,49,Female,USA,2025-02-04,High Economy,100,3,64.47,25.75,0,9.3,6,300,390.22,130.07333333333335,0.23120291117830966,55.800000000000004,390.22,2,1,1,46-55
CUST_0496,65,Female,Germany,2025-01-12,VIP,200,1,10.18,10.55,0,7.8,8,200,220.73000000000002,220.73000000000002,0.09391564354641417,62.4,220.73000000000002,1,6,1,56-65
CUST_0497,42,Other,USA,2025-01-28,Economy,60,4,148.45,34.95,1,9.4,10,240,423.4,105.85,0.4331601322626358,94.0,423.4,1,1,1,36-45
CUST_0498,57,Other,Australia,2025-01-01,VIP,200,2,112.05,19.81,0,4.3,7,400,531.8599999999999,265.92999999999995,0.24792238559019292,30.099999999999998,531.8599999999999,1,2,1,56-65
CUST_0499,62,Female,France,2025-04-09,Economy,60,2,70.9,16.06,0,9.3,10,120,206.96,103.48,0.42017781213761113,93.0,206.96,4,2,2,56-65
CUST_0500,18,Female,Japan,2025-03-17,VIP,200,3,81.74,30.59,0,7.4,8,600,712.33,237.44333333333336,0.15769376553002118,59.2,712.33,3,0,1,18-25
CUST_0501,33,Male,UK,2025-04-25,High Economy,100,4,106.27,6.49,1,8.8,9,400,512.76,128.19,0.21990794913799827,79.2,512.76,4,4,2,26-35
CUST_0502,56,Female,UK,2025-06-30,VIP,200,1,110.18,34.32,0,7.0,7,200,344.5,344.5,0.41944847605224966,49.0,344.5,6,0,2,56-65
CUST_0503,22,Male,Germany,2025-05-28,Economy,60,2,72.44,30.34,1,6.0,8,120,222.78,111.39,0.46135200646377594,48.0,222.78,5,2,2,18-25
CUST_0504,39,Female,Japan,2025-01-09,High Economy,100,4,17.04,25.25,0,8.5,9,400,442.29,110.5725,0.0956159985529856,76.5,442.29,1,3,1,36-45
CUST_0505,46,Other,Sweden,2025-06-03,VIP,200,2,63.52,8.96,1,5.7,6,400,472.47999999999996,236.23999999999998,0.15340331865899087,34.2,472.47999999999996,6,1,2,46-55
CUST_0506,20,Female,Australia,2025-03-17,Premium,150,4,113.45,26.77,0,7.4,8,600,740.22,185.055,0.18943016940909457,59.2,740.22,3,0,1,18-25
CUST_0507,29,Female,Germany,2025-08-18,Premium,150,4,56.76,35.96,0,6.8,4,600,692.72,173.18,0.13384917426954612,27.2,692.72,8,0,3,26-35
CUST_0508,43,Male,Sweden,2025-09-04,Premium,150,3,92.48,18.19,0,7.7,7,450,560.6700000000001,186.89000000000001,0.19738883835411203,53.9,560.6700000000001,9,3,3,36-45
CUST_0509,33,Male,USA,2025-03-02,Economy,60,2,82.41,19.85,0,9.2,9,120,222.26,111.13,0.46009178439665255,82.8,222.26,3,6,1,26-35
CUST_0510,68,Female,Australia,2025-02-21,High Economy,100,1,92.04,9.38,0,7.3,10,100,201.42000000000002,201.42000000000002,0.5035249726938734,73.0,201.42000000000002,2,4,1,65+
CUST_0511,54,Male,USA,2025-05-07,Economy,60,3,33.11,20.69,1,8.5,9,180,233.8,77.93333333333334,0.23011120615911032,76.5,233.8,5,2,2,46-55
CUST_0512,39,Male,Japan,2025-01-08,High Economy,100,3,90.22,7.53,0,9.1,6,300,397.75,132.58333333333334,0.245757385292269,54.599999999999994,397.75,1,2,1,36-45
CUST_0513,46,Male,France,2025-06-16,High Economy,100,1,24.75,26.13,1,7.1,10,100,150.88,150.88,0.33722163308589603,71.0,150.88,6,0,2,46-55
CUST_0514,31,Female,Australia,2025-04-02,VIP,200,3,24.92,22.41,1,7.1,6,600,647.3299999999999,215.77666666666664,0.07311572150217047,42.599999999999994,647.3299999999999,4,2,2,26-35
CUST_0515,45,Female,Sweden,2025-02-15,Premium,150,4,36.83,10.19,0,10.0,9,600,647.0200000000001,161.75500000000002,0.07267163302525423,90.0,647.0200000000001,2,5,1,36-45
CUST_0516,22,Male,France,2025-07-01,Economy,60,4,78.71,28.73,1,7.9,6,240,347.44,86.86,0.30923324890628595,47.400000000000006,347.44,7,1,3,18-25
CUST_0517,64,Female,UK,2025-02-18,Economy,60,2,62.09,15.07,0,8.8,7,120,197.16,98.58,0.3913572732805843,61.60000000000001,197.16,2,1,1,56-65
CUST_0518,66,Female,Sweden,2025-06-06,Premium,150,2,58.25,17.72,0,8.8,7,300,375.97,187.985,0.20206399446764367,61.60000000000001,375.97,6,4,2,65+
CUST_0519,47,Female,Germany,2025-08-27,Premium,150,1,41.23,17.07,1,6.2,8,150,208.29999999999998,208.29999999999998,0.2798847815650504,49.6,208.29999999999998,8,2,3,46-55
CUST_0520,63,Female,UK,2025-03-24,High Economy,100,2,49.56,15.06,0,6.9,8,200,264.62,132.31,0.24419922908321368,55.2,264.62,3,0,1,56-65
CUST_0521,69,Male,UK,2025-01-05,Economy,60,4,20.2,10.14,0,8.6,9,240,270.34,67.585,0.11222904490641415,77.39999999999999,270.34,1,6,1,65+
CUST_0522,22,Female,Germany,2025-01-21,Premium,150,1,19.1,20.67,0,4.9,8,150,189.76999999999998,189.76999999999998,0.20956947884280974,39.2,189.76999999999998,1,1,1,18-25
CUST_0523,29,Female,Australia,2025-01-30,High Economy,100,1,76.2,27.61,0,7.7,6,100,203.81,203.81,0.5093469407781758,46.2,203.81,1,3,1,26-35
CUST_0524,33,Female,UK,2025-04-11,Economy,60,2,6.57,25.98,1,6.7,8,120,152.54999999999998,76.27499999999999,0.21337266470009833,53.6,152.54999999999998,4,4,2,26-35
CUST_0525,43,Female,Japan,2025-04-06,VIP,200,4,121.38,6.74,0,9.7,5,800,928.12,232.03,0.1380424945050209,48.5,928.12,4,6,2,36-45
CUST_0526,43,Male,Sweden,2025-02-25,VIP,200,1,59.3,15.06,0,8.5,7,200,274.36,274.36,0.2710307625018224,59.5,274.36,2,1,1,36-45
CUST_0527,65,Male,France,2025-02-08,High Economy,100,4,34.93,8.58,0,9.8,8,400,443.51,110.8775,0.0981037631620482,78.4,443.51,2,5,1,56-65
CUST_0528,38,Female,UK,2025-08-24,Economy,60,4,2.71,18.66,0,7.9,7,240,261.37,65.3425,0.08176148754639018,55.300000000000004,261.37,8,6,3,36-45
CUST_0529,56,Female,Sweden,2025-08-01,Premium,150,4,25.08,4.47,0,7.8,6,600,629.5500000000001,157.38750000000002,0.0469382892542292,46.8,629.5500000000001,8,4,3,56-65
CUST_0530,53,Female,USA,2025-06-16,High Economy,100,2,43.21,4.62,0,7.5,10,200,247.83,123.915,0.19299519832143,75.0,247.83,6,0,2,46-55
CUST_0531,50,Female,Sweden,2025-02-12,High Economy,100,3,6.0,10.12,0,7.2,10,300,316.12,105.37333333333333,0.05099329368594204,72.0,316.12,2,2,1,46-55
CUST_0532,47,Female,France,2025-02-19,High Economy,100,3,36.22,35.46,0,10.0,10,300,371.68,123.89333333333333,0.1928540680154972,100.0,371.68,2,2,1,46-55
CUST_0533,54,Female,Sweden,2025-05-04,High Economy,100,1,108.89,17.73,1,9.2,10,100,226.61999999999998,226.61999999999998,0.5587326802577002,92.0,226.61999999999998,5,6,2,46-55
CUST_0534,40,Male,Germany,2025-06-30,High Economy,100,4,48.66,9.53,0,6.4,7,400,458.18999999999994,114.54749999999999,0.1269997162749078,44.800000000000004,458.18999999999994,6,0,2,36-45
CUST_0535,27,Female,France,2025-04-02,High Economy,100,2,122.5,22.36,1,10.0,7,200,344.86,172.43,0.4200545148756017,70.0,344.86,4,2,2,26-35
CUST_0536,22,Male,Australia,2025-04-15,High Economy,100,4,25.84,19.61,1,7.4,7,400,445.45,111.3625,0.10203165338421821,51.800000000000004,445.45,4,1,2,18-25
CUST_0537,53,Female,USA,2025-02-09,High Economy,100,4,10.41,38.55,1,8.5,10,400,448.96000000000004,112.24000000000001,0.10905203136136847,85.0,448.96000000000004,2,6,1,46-55
CUST_0538,51,Other,Germany,2025-03-17,High Economy,100,2,70.56,19.67,1,9.4,8,200,290.23,145.115,0.31089136202322293,75.2,290.23,3,0,1,46-55
CUST_0539,69,Male,Australia,2025-03-27,Economy,60,3,81.2,12.97,0,5.7,10,180,274.17,91.39,0.343473027683554,57.0,274.17,3,3,1,65+
CUST_0540,48,Male,Sweden,2025-07-15,VIP,200,4,105.64,26.8,0,6.8,10,800,932.4399999999999,233.10999999999999,0.14203594869374975,68.0,932.4399999999999,7,1,3,46-55
CUST_0541,27,Male,France,2025-03-08,Economy,60,4,129.42,6.7,0,10.0,8,240,376.11999999999995,94.02999999999999,0.3619057747527385,80.0,376.11999999999995,3,5,1,26-35
CUST_0542,36,Other,USA,2025-01-06,Economy,60,3,48.52,13.79,0,7.7,6,180,242.31,80.77,0.2571499319054104,46.2,242.31,1,0,1,36-45
CUST_0543,49,Male,Germany,2025-01-14,Premium,150,2,114.98,11.08,1,9.5,8,300,426.06,213.03,0.29587382058864947,76.0,426.06,1,1,1,46-55
CUST_0544,18,Male,Australia,2025-08-05,High Economy,100,1,242.67,8.06,0,7.3,8,100,350.72999999999996,350.72999999999996,0.7148803923245802,58.4,350.72999999999996,8,1,3,18-25
CUST_0545,22,Male,Australia,2025-08-14,High Economy,100,3,94.85,10.19,1,7.9,10,300,405.04,135.01333333333335,0.25933241161366777,79.0,405.0400000000001,8,3,3,18-25
CUST_0546,62,Male,USA,2025-01-27,Premium,150,1,26.12,12.72,0,10.0,8,150,188.84,188.84,0.20567676339758528,80.0,188.84,1,0,1,56-65
CUST_0547,21,Male,Japan,2025-04-21,Premium,150,1,49.08,19.13,1,8.7,6,150,218.20999999999998,218.20999999999998,0.31258879061454564,52.199999999999996,218.20999999999998,4,0,2,18-25
CUST_0548,33,Female,Sweden,2025-02-17,VIP,200,3,69.11,2.41,0,7.5,10,600,671.52,223.84,0.10650464617583988,75.0,671.52,2,0,1,26-35
CUST_0549,41,Female,USA,2025-03-03,Premium,150,4,66.22,15.5,0,7.0,8,600,681.72,170.43,0.11987326174969194,56.0,681.72,3,0,1,36-45
CUST_0550,33,Male,Australia,2025-08-03,Economy,60,1,43.36,18.79,0,7.1,4,60,122.15,122.15,0.5088006549324601,28.4,122.15,8,6,3,26-35
CUST_0551,19,Male,UK,2025-03-17,Premium,150,1,139.02,29.06,1,9.9,9,150,318.08,318.08,0.528420523138833,89.10000000000001,318.08,3,0,1,18-25
CUST_0552,66,Male,Germany,2025-02-25,Economy,60,2,9.99,7.03,0,9.1,9,120,137.02,68.51,0.12421544300102173,81.89999999999999,137.02,2,1,1,65+
CUST_0553,45,Male,USA,2025-09-03,High Economy,100,4,51.51,25.0,1,6.3,7,400,476.51,119.1275,0.16056326205116364,44.1,476.51,9,2,3,36-45
CUST_0554,49,Female,Japan,2025-07-06,Economy,60,1,67.68,10.04,1,8.1,8,60,137.72,137.72,0.5643334301481266,64.8,137.72,7,6,3,46-55
CUST_0555,44,Female,Australia,2025-08-20,High Economy,100,2,27.51,7.86,1,7.9,9,200,235.37,117.685,0.15027403662318903,71.10000000000001,235.37,8,2,3,36-45
CUST_0556,37,Male,Sweden,2025-08-20,VIP,200,4,109.89,11.33,0,8.5,9,800,921.22,230.305,0.13158637459021733,76.5,921.22,8,2,3,36-45
CUST_0557,41,Female,Australia,2025-06-04,High Economy,100,3,63.46,12.76,1,7.1,6,300,376.21999999999997,125.40666666666665,0.2025942267822019,42.599999999999994,376.21999999999997,6,2,2,36-45
CUST_0558,29,Male,Sweden,2025-05-30,VIP,200,3,57.11,7.7,1,9.6,10,600,664.8100000000001,221.60333333333335,0.0974864999022277,96.0,664.8100000000001,5,4,2,26-35
CUST_0559,67,Female,USA,2025-04-21,High Economy,100,2,78.42,36.51,0,8.0,10,200,314.93,157.465,0.36493824024386373,80.0,314.93,4,0,2,65+
CUST_0560,52,Female,Sweden,2025-07-06,Economy,60,3,57.58,16.49,0,8.6,7,180,254.07,84.69,0.2915338292596528,60.199999999999996,254.07,7,6,3,46-55
CUST_0561,50,Female,France,2025-02-06,Premium,150,1,88.85,30.51,0,6.8,5,150,269.36,269.36,0.4431244431244431,34.0,269.36,2,3,1,46-55
CUST_0562,50,Male,France,2025-07-03,Premium,150,4,4.74,19.59,0,6.9,9,600,624.33,156.0825,0.0389697755994426,62.1,624.33,7,3,3,46-55
CUST_0563,68,Other,France,2025-07-14,Economy,60,1,7.37,50.94,0,10.0,7,60,118.31,118.31,0.49285774659792064,70.0,118.31,7,0,3,65+
CUST_0564,60,Male,Japan,2025-03-11,Economy,60,1,96.17,35.24,1,10.0,9,60,191.41000000000003,191.41000000000003,0.6865367535656444,90.0,191.41000000000003,3,1,1,56-65
CUST_0565,54,Male,Japan,2025-02-15,High Economy,100,3,49.96,12.23,0,7.9,10,300,362.19,120.73,0.17170545846102875,79.0,362.19,2,5,1,46-55
CUST_0566,29,Male,UK,2025-02-07,Premium,150,1,26.92,10.28,0,10.0,6,150,187.20000000000002,187.20000000000002,0.1987179487179487,60.0,187.20000000000002,2,4,1,26-35
CUST_0567,20,Male,Japan,2025-02-23,High Economy,100,3,62.91,21.46,1,9.8,7,300,384.36999999999995,128.1233333333333,0.21950204230298934,68.60000000000001,384.3699999999999,2,6,1,18-25
CUST_0568,18,Other,USA,2025-04-25,Premium,150,4,48.83,20.62,0,7.1,8,600,669.45,167.3625,0.1037418776607663,56.8,669.45,4,4,2,18-25
CUST_0569,50,Female,Australia,2025-04-08,Economy,60,4,24.71,13.94,1,6.9,10,240,278.65,69.6625,0.1387044679705724,69.0,278.65,4,1,2,46-55
CUST_0570,57,Male,Australia,2025-05-30,Economy,60,1,194.52,44.74,0,9.0,10,60,299.26,299.26,0.7995054467686962,90.0,299.26,5,4,2,56-65
CUST_0571,27,Female,UK,2025-07-01,Economy,60,2,139.68,40.07,0,8.4,8,120,299.75,149.875,0.5996663886572143,67.2,299.75,7,1,3,26-35
CUST_0572,60,Other,Japan,2025-07-02,Economy,60,3,30.63,18.15,0,7.4,6,180,228.78,76.26,0.21321793863099922,44.400000000000006,228.78000000000003,7,2,3,56-65
CUST_0573,61,Female,Sweden,2025-03-07,VIP,200,3,31.02,37.11,0,9.1,8,600,668.13,222.71,0.10197117327466211,72.8,668.13,3,4,1,56-65
CUST_0574,46,Female,UK,2025-03-06,Economy,60,1,25.81,10.61,0,5.8,7,60,96.42,96.42,0.3777224642190417,40.6,96.42,3,3,1,46-55
CUST_0575,30,Other,Sweden,2025-03-24,Economy,60,3,35.99,21.47,1,8.2,9,180,237.46,79.15333333333334,0.24197759622673293,73.8,237.46,3,0,1,26-35
CUST_0576,29,Other,Sweden,2025-09-08,VIP,200,3,83.96,15.7,0,6.1,9,600,699.6600000000001,233.22000000000003,0.14244061401252034,54.9,699.6600000000001,9,0,3,26-35
CUST_0577,48,Female,Germany,2025-03-31,Economy,60,2,54.32,12.31,1,6.2,6,120,186.63,93.315,0.3570165568236618,37.2,186.63,3,0,1,46-55
CUST_0578,63,Male,Australia,2025-02-10,Premium,150,2,35.5,7.0,0,6.9,7,300,342.5,171.25,0.12408759124087591,48.300000000000004,342.5,2,0,1,56-65
CUST_0579,19,Male,France,2025-04-07,High Economy,100,1,45.45,24.23,0,8.5,8,100,169.67999999999998,169.67999999999998,0.41065535124941077,68.0,169.67999999999998,4,0,2,18-25
CUST_0580,68,Female,Japan,2025-05-20,Economy,60,2,35.82,6.58,0,7.0,8,120,162.4,81.2,0.2610837438423645,56.0,162.4,5,1,2,65+
CUST_0581,67,Male,Sweden,2025-08-24,High Economy,100,1,23.64,26.11,0,6.2,8,100,149.75,149.75,0.332220367278798,49.6,149.75,8,6,3,65+
CUST_0582,52,Female,Germany,2025-03-05,VIP,200,4,19.82,15.62,1,8.7,8,800,835.44,208.86,0.0424207603179163,69.6,835.44,3,2,1,46-55
CUST_0583,40,Male,Australia,2025-01-10,High Economy,100,1,18.53,61.13,1,10.0,10,100,179.66,179.66,0.4433930758098631,100.0,179.66,1,4,1,36-45
CUST_0584,34,Male,France,2025-06-26,High Economy,100,4,62.0,24.81,1,9.0,7,400,486.81,121.7025,0.17832419218997145,63.0,486.81,6,3,2,26-35
CUST_0585,43,Male,Sweden,2025-02-24,Economy,60,1,103.44,21.22,0,10.0,7,60,184.66,184.66,0.6750785226903498,70.0,184.66,2,0,1,36-45
CUST_0586,25,Male,Sweden,2025-04-17,High Economy,100,3,56.77,21.02,0,10.0,6,300,377.78999999999996,125.92999999999999,0.2059080441515128,60.0,377.78999999999996,4,3,2,18-25
CUST_0587,46,Other,UK,2025-04-23,Premium,150,2,5.73,4.43,0,7.3,8,300,310.16,155.08,0.03275728656177457,58.4,310.16,4,2,2,46-55
CUST_0588,43,Female,UK,2025-08-03,Economy,60,4,60.78,2.7,1,8.9,8,240,303.47999999999996,75.86999999999999,0.20917358639778572,71.2,303.47999999999996,8,6,3,36-45
CUST_0589,27,Female,Australia,2025-07-30,High Economy,100,1,29.53,12.87,0,7.9,5,100,142.4,142.4,0.29775280898876405,39.5,142.4,7,2,3,26-35
CUST_0590,43,Female,France,2025-05-01,High Economy,100,2,20.23,19.16,0,9.6,8,200,239.39,119.695,0.16454321400225574,76.8,239.39,5,3,2,36-45
CUST_0591,51,Male,Sweden,2025-09-04,High Economy,100,1,13.14,32.88,0,7.9,10,100,146.02,146.02,0.3151623065333516,79.0,146.02,9,3,3,46-55
CUST_0592,68,Female,Australia,2025-09-08,Economy,60,2,20.18,11.35,0,6.8,9,120,151.53,75.765,0.20807760839437736,61.199999999999996,151.53,9,0,3,65+
CUST_0593,58,Female,Australia,2025-04-30,High Economy,100,2,20.77,142.82,0,10.0,9,200,363.59000000000003,181.79500000000002,0.44992986605792235,90.0,363.59000000000003,4,2,2,56-65
CUST_0594,24,Female,USA,2025-05-22,High Economy,100,1,9.86,9.03,0,8.5,9,100,118.89,118.89,0.15888636554798555,76.5,118.89,5,3,2,18-25
CUST_0595,21,Male,Japan,2025-04-07,VIP,200,4,20.79,13.71,1,7.0,7,800,834.5,208.625,0.04134212103055722,49.0,834.5,4,0,2,18-25
CUST_0596,67,Female,UK,2025-05-05,VIP,200,4,73.39,16.39,1,7.3,7,800,889.78,222.445,0.10090134640023377,51.1,889.78,5,0,2,65+
CUST_0597,62,Female,France,2025-08-19,Premium,150,3,117.86,16.3,0,7.0,10,450,584.16,194.72,0.22966310599835663,70.0,584.16,8,1,3,56-65
CUST_0598,28,Other,Sweden,2025-02-21,Premium,150,2,6.3,7.12,0,6.5,9,300,313.42,156.71,0.04281794397294365,58.5,313.42,2,4,1,26-35
CUST_0599,46,Female,Australia,2025-07-22,High Economy,100,3,91.85,21.9,0,7.3,7,300,413.75,137.91666666666666,0.27492447129909364,51.1,413.75,7,1,3,46-55
CUST_0600,53,Female,Sweden,2025-02-03,Economy,60,3,43.44,18.28,1,8.6,5,180,241.72,80.57333333333334,0.25533675326824423,43.0,241.72000000000003,2,0,1,46-55
CUST_0601,42,Female,USA,2025-07-11,High Economy,100,1,13.73,23.93,1,8.1,7,100,137.66,137.66,0.273572570100247,56.699999999999996,137.66,7,4,3,36-45
CUST_0602,38,Female,France,2025-02-18,Economy,60,1,35.26,2.89,1,7.3,9,60,98.14999999999999,98.14999999999999,0.3886907794192563,65.7,98.14999999999999,2,1,1,36-45
CUST_0603,53,Male,Australia,2025-08-21,Economy,60,1,70.56,18.77,1,10.0,7,60,149.33,149.33,0.5982053170829705,70.0,149.33,8,3,3,46-55
CUST_0604,27,Female,Sweden,2025-08-16,Economy,60,2,51.02,1.93,0,5.0,9,120,172.95000000000002,86.47500000000001,0.3061578490893322,45.0,172.95000000000002,8,5,3,26-35
CUST_0605,54,Female,UK,2025-07-06,High Economy,100,1,8.41,14.5,1,8.5,10,100,122.91,122.91,0.18639655032137337,85.0,122.91,7,6,3,46-55
CUST_0606,26,Female,Japan,2025-05-27,High Economy,100,1,47.82,21.37,0,7.8,8,100,169.19,169.19,0.40894851941604116,62.4,169.19,5,1,2,26-35
CUST_0607,41,Male,USA,2025-07-16,High Economy,100,2,84.14,26.99,0,6.5,8,200,311.13,155.565,0.35718188538553014,52.0,311.13,7,2,3,36-45
CUST_0608,52,Male,France,2025-04-12,VIP,200,2,75.09,13.1,1,8.5,9,400,488.19000000000005,244.09500000000003,0.18064687928880147,76.5,488.19000000000005,4,5,2,46-55
CUST_0609,66,Female,USA,2025-06-19,Premium,150,4,36.43,10.92,0,7.7,6,600,647.3499999999999,161.83749999999998,0.07314435776627791,46.2,647.3499999999999,6,3,2,65+
CUST_0610,52,Male,UK,2025-04-21,Economy,60,1,49.42,5.65,0,9.9,7,60,115.07000000000001,115.07000000000001,0.4785782567133049,69.3,115.07000000000001,4,0,2,46-55
CUST_0611,65,Female,France,2025-07-01,Economy,60,1,38.12,2.8,0,9.3,9,60,100.92,100.92,0.40546967895362657,83.7,100.92,7,1,3,56-65
CUST_0612,53,Male,USA,2025-03-12,Premium,150,1,71.93,17.3,0,10.0,8,150,239.23000000000002,239.23000000000002,0.37298833758307903,80.0,239.23000000000002,3,2,1,46-55
CUST_0613,35,Male,Germany,2025-03-31,High Economy,100,4,75.15,1.29,1,7.3,8,400,476.44,119.11,0.1604399294769541,58.4,476.44,3,0,1,26-35
CUST_0614,66,Other,UK,2025-09-03,Economy,60,1,4.2,16.98,0,10.0,8,60,81.18,81.18,0.26090169992609014,80.0,81.18,9,2,3,65+
CUST_0615,56,Female,UK,2025-01-19,VIP,200,4,84.57,6.71,0,6.3,10,800,891.28,222.82,0.10241450498159949,63.0,891.28,1,6,1,56-65
CUST_0616,49,Male,UK,2025-09-01,Premium,150,3,68.62,2.43,0,7.8,9,450,521.05,173.6833333333333,0.13635927454179064,70.2,521.05,9,0,3,46-55
CUST_0617,41,Male,Germany,2025-08-03,Economy,60,4,29.21,9.45,0,7.3,9,240,278.65999999999997,69.66499999999999,0.13873537644441256,65.7,278.65999999999997,8,6,3,36-45
CUST_0618,40,Male,Germany,2025-04-13,High Economy,100,3,101.46,9.33,0,8.9,10,300,410.78999999999996,136.92999999999998,0.2696998466369678,89.0,410.78999999999996,4,6,2,36-45
CUST_0619,49,Female,Sweden,2025-01-24,VIP,200,1,38.16,5.5,0,8.9,10,200,243.66,243.66,0.1791841090043503,89.0,243.66,1,4,1,46-55
CUST_0620,54,Male,Australia,2025-01-09,High Economy,100,3,24.28,13.01,0,6.6,10,300,337.28999999999996,112.42999999999999,0.11055768033443032,66.0,337.28999999999996,1,3,1,46-55
