Age,Ticket_Price,Num_Tickets,Merchandise_Spend,Drink_Spend,Repeat_Visit,Satisfaction_Score,Recommendation_Likelihood,Ticket_Revenue,Total_Revenue,Spend_Per_Ticket,Ancillary_Ratio,Sat_x_Rec,Spend_x_Tickets,Visit_Month,Visit_DayOfWeek,Visit_Quarter,Gender_Male,Gender_Other,Country_France,Country_Germany,Country_Japan,Country_Sweden,Country_UK,Country_USA,Seating_Region_High Economy,Seating_Region_Premium,Seating_Region_VIP,Age_Group_26-35,Age_Group_36-45,Age_Group_46-55,Age_Group_56-65,Age_Group_65+
19,150,1,139.02,29.06,1,9.9,9,150,318.08,318.08,0.528420523138833,89.10000000000001,318.08,3,0,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
65,200,2,14.66,20.22,0,8.9,6,400,434.88,217.44,0.08020603384841794,53.400000000000006,434.88,3,3,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
53,200,2,44.09,14.52,0,8.5,9,400,458.61,229.305,0.12779921938030134,76.5,458.61,4,0,2,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
68,60,2,50.19,9.42,0,6.6,8,120,179.60999999999999,89.80499999999999,0.3318857524636713,52.8,179.60999999999999,7,1,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
66,60,2,9.99,7.03,0,9.1,9,120,137.02,68.51,0.12421544300102173,81.89999999999999,137.02,2,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
36,100,1,51.62,13.58,0,10.0,10,100,165.20000000000002,165.20000000000002,0.39467312348668276,100.0,165.20000000000002,2,6,1,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
60,60,3,30.63,18.15,0,7.4,6,180,228.78,76.26,0.21321793863099922,44.400000000000006,228.78000000000003,7,2,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
53,150,2,91.66,8.31,0,6.7,10,300,399.96999999999997,199.98499999999999,0.2499437457809336,67.0,399.96999999999997,1,5,1,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
52,60,1,9.57,24.97,0,6.9,9,60,94.53999999999999,94.53999999999999,0.36534800084620267,62.1,94.53999999999999,7,0,3,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21,150,2,20.05,20.39,0,7.2,8,300,340.44,170.22,0.11878745153330983,57.6,340.44,2,5,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
36,60,3,48.52,13.79,0,7.7,6,180,242.31,80.77,0.2571499319054104,46.2,242.31,1,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
20,60,2,26.15,16.3,0,8.3,7,120,162.45000000000002,81.22500000000001,0.2613111726685134,58.10000000000001,162.45000000000002,7,1,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
30,100,1,45.12,7.84,0,6.9,8,100,152.96,152.96,0.3462343096234309,55.2,152.96,2,0,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
58,60,3,39.85,18.73,0,7.3,6,180,238.57999999999998,79.52666666666666,0.24553608852376563,43.8,238.57999999999998,7,1,3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
57,150,2,201.45,10.49,1,9.1,6,300,511.94,255.97,0.41399382740164864,54.599999999999994,511.94,6,2,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
69,60,4,20.2,10.14,0,8.6,9,240,270.34,67.585,0.11222904490641415,77.39999999999999,270.34,1,6,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
23,150,2,35.7,15.52,0,7.4,7,300,351.21999999999997,175.60999999999999,0.14583451967427824,51.800000000000004,351.21999999999997,7,1,3,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
66,100,2,14.31,12.9,0,8.9,10,200,227.21,113.605,0.11975705294661326,89.0,227.21,3,1,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
49,100,4,33.96,11.15,1,9.4,10,400,445.10999999999996,111.27749999999999,0.10134573476219362,94.0,445.10999999999996,2,1,1,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
27,60,2,139.68,40.07,0,8.4,8,120,299.75,149.875,0.5996663886572143,67.2,299.75,7,1,3,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
46,200,2,46.19,12.47,0,7.5,10,400,458.66,229.33,0.12789430078925565,75.0,458.66,7,4,3,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
51,100,1,13.0,13.83,0,7.0,7,100,126.83,126.83,0.21154301032878656,49.0,126.83,8,5,3,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
57,200,4,62.45,16.14,0,5.6,9,800,878.59,219.6475,0.0894501417043217,50.4,878.59,1,3,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
47,200,3,6.01,0.51,1,7.9,7,600,606.52,202.17333333333332,0.010749851612477742,55.300000000000004,606.52,2,6,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
25,150,4,3.21,8.05,0,9.8,5,600,611.26,152.815,0.01842096652815496,49.0,611.26,1,3,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
47,150,4,124.19,21.25,0,10.0,6,600,745.44,186.36,0.19510624597553122,60.0,745.44,5,5,2,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
44,60,4,48.6,22.38,1,8.3,10,240,310.98,77.745,0.2282461894655605,83.0,310.98,7,1,3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
64,150,2,105.64,33.05,0,7.2,8,300,438.69,219.345,0.31614579771592694,57.6,438.69,1,4,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
25,100,3,56.77,21.02,0,10.0,6,300,377.78999999999996,125.92999999999999,0.2059080441515128,60.0,377.78999999999996,4,3,2,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
61,60,3,47.15,57.02,1,6.1,8,180,284.17,94.72333333333334,0.36657634514551146,48.8,284.17,5,5,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
46,60,4,44.7,14.7,0,7.2,10,240,299.4,74.85,0.19839679358717438,72.0,299.4,6,1,2,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
65,200,1,10.18,10.55,0,7.8,8,200,220.73000000000002,220.73000000000002,0.09391564354641417,62.4,220.73000000000002,1,6,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
19,200,3,46.51,26.25,1,9.0,8,600,672.76,224.25333333333333,0.10815149533265948,72.0,672.76,8,0,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
59,60,4,60.51,4.67,1,7.7,8,240,305.18,76.295,0.21357887148568055,61.6,305.18,4,4,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
41,60,4,59.44,11.69,0,6.5,8,240,311.13,77.7825,0.2286182624626362,52.0,311.13,8,2,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
46,100,1,40.21,22.55,0,9.8,8,100,162.76000000000002,162.76000000000002,0.38559842713197345,78.4,162.76000000000002,2,0,1,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
19,100,4,83.27,15.63,1,7.5,7,400,498.9,124.725,0.1982361194628182,52.5,498.9,9,1,3,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
18,200,4,29.11,26.17,0,7.0,8,800,855.28,213.82,0.06463380413431859,56.0,855.28,5,5,2,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
55,100,1,40.79,7.98,0,7.5,10,100,148.76999999999998,148.76999999999998,0.3278214693822679,75.0,148.76999999999998,8,5,3,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
61,200,3,31.02,37.11,0,9.1,8,600,668.13,222.71,0.10197117327466211,72.8,668.13,3,4,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
52,150,4,19.68,12.83,1,9.0,6,600,632.51,158.1275,0.051398396863290695,54.0,632.51,5,4,2,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
25,60,1,26.43,7.05,0,9.1,8,60,93.48,93.48,0.3581514762516046,72.8,93.48,4,6,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,200,4,13.2,14.63,1,7.9,7,800,827.83,206.9575,0.03361801336023096,55.300000000000004,827.83,6,1,2,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
30,150,3,18.03,8.69,0,8.0,7,450,476.71999999999997,158.90666666666667,0.05604967276388656,56.0,476.72,6,4,2,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
24,100,1,9.86,9.03,0,8.5,9,100,118.89,118.89,0.15888636554798555,76.5,118.89,5,3,2,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
55,200,3,38.33,17.49,1,6.8,9,600,655.82,218.60666666666668,0.08511481809032964,61.199999999999996,655.82,1,4,1,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
55,100,2,35.71,50.72,0,5.8,7,200,286.43,143.215,0.3017491184582621,40.6,286.43,2,3,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
28,60,4,40.61,3.27,1,8.7,9,240,283.88,70.97,0.1545723545159927,78.3,283.88,1,4,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
64,150,4,136.56,23.71,0,8.6,9,600,760.27,190.0675,0.21080668709800468,77.39999999999999,760.27,8,3,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
40,100,3,8.47,10.63,1,6.5,9,300,319.1,106.36666666666667,0.059855844562832966,58.5,319.1,2,1,1,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
20,150,2,136.94,13.7,0,10.0,6,300,450.64,225.32,0.334280134919226,60.0,450.64,2,0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
27,60,4,129.42,6.7,0,10.0,8,240,376.11999999999995,94.02999999999999,0.3619057747527385,80.0,376.11999999999995,3,5,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
36,150,4,40.51,42.31,0,8.5,7,600,682.8199999999999,170.70499999999998,0.12129111625318532,59.5,682.8199999999999,3,2,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
60,150,1,18.39,63.4,0,9.0,6,150,231.79,231.79,0.3528625048535312,54.0,231.79,5,4,2,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
48,100,4,98.99,35.01,0,5.4,6,400,534.0,133.5,0.250936329588015,32.400000000000006,534.0,5,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
46,60,4,54.61,15.7,1,7.9,8,240,310.31,77.5775,0.22657987174116206,63.2,310.31,4,3,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
58,60,3,15.97,10.08,0,9.2,7,180,206.05,68.68333333333334,0.12642562484833778,64.39999999999999,206.05,5,6,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
41,150,1,82.21,16.49,0,7.9,9,150,248.7,248.7,0.3968636911942099,71.10000000000001,248.7,7,4,3,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
41,100,2,55.28,21.44,0,6.1,6,200,276.72,138.36,0.2772477594680543,36.599999999999994,276.72,6,4,2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
45,100,3,48.5,18.95,0,7.2,9,300,367.45,122.48333333333333,0.18356238944074024,64.8,367.45,3,2,1,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
63,150,3,70.52,2.79,0,10.0,8,450,523.31,174.43666666666664,0.14008904855630508,80.0,523.31,1,5,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
42,200,2,99.03,4.54,0,9.6,7,400,503.57,251.785,0.20567150545107932,67.2,503.57,3,4,1,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
45,100,1,137.35,43.2,0,6.8,8,100,280.55,280.55,0.6435572981643201,54.4,280.55,4,5,2,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
19,100,2,4.28,40.37,0,7.2,7,200,244.65,122.325,0.1825056202738606,50.4,244.65,6,6,2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
49,200,1,29.18,20.33,1,8.2,8,200,249.51,249.51,0.1984289206845417,65.6,249.51,2,3,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
54,100,1,71.19,46.14,1,6.8,6,100,217.32999999999998,217.32999999999998,0.5398702434086413,40.8,217.32999999999998,7,2,3,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
26,100,3,63.44,52.42,0,6.5,10,300,415.86,138.62,0.2786033761361997,65.0,415.86,6,2,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
66,150,4,36.43,10.92,0,7.7,6,600,647.3499999999999,161.83749999999998,0.07314435776627791,46.2,647.3499999999999,6,3,2,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
59,100,4,24.66,59.94,0,10.0,7,400,484.6,121.15,0.17457697069748243,70.0,484.6,6,0,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
53,100,1,31.87,18.92,1,5.8,9,100,150.79000000000002,150.79000000000002,0.3368260494727767,52.199999999999996,150.79000000000002,3,5,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
62,100,2,23.43,30.5,1,9.4,8,200,253.93,126.965,0.21238136494309454,75.2,253.93,3,1,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
29,60,1,113.68,8.28,0,8.8,10,60,181.96,181.96,0.6702571993844801,88.0,181.96,7,4,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
62,200,4,24.12,16.38,0,6.5,7,800,840.5,210.125,0.04818560380725759,45.5,840.5,9,0,3,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
58,60,2,77.15,29.11,0,7.6,7,120,226.26,113.13,0.4696367011402811,53.199999999999996,226.26,6,3,2,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
53,150,1,10.92,22.11,0,5.1,6,150,183.02999999999997,183.02999999999997,0.18046221930831013,30.599999999999998,183.02999999999997,8,0,3,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
34,60,2,96.8,21.93,0,10.0,6,120,238.73000000000002,119.36500000000001,0.49734009131655,60.0,238.73000000000002,2,6,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
61,200,1,67.9,26.21,0,6.6,10,200,294.10999999999996,294.10999999999996,0.31998231954030815,66.0,294.10999999999996,5,5,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
26,100,1,47.82,21.37,0,7.8,8,100,169.19,169.19,0.40894851941604116,62.4,169.19,5,1,2,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
26,150,1,23.5,14.36,0,8.8,9,150,187.86,187.86,0.2015330565314596,79.2,187.86,2,4,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
66,200,3,83.02,30.82,1,10.0,7,600,713.84,237.9466666666667,0.15947551271993723,70.0,713.84,2,4,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
20,60,1,25.53,10.7,0,8.7,7,60,96.23,96.23,0.3764938168970176,60.89999999999999,96.23,1,4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
65,100,3,112.93,13.04,0,8.1,9,300,425.97,141.99,0.2957250510599338,72.89999999999999,425.97,3,4,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
61,60,2,87.99,33.44,0,7.3,10,120,241.43,120.715,0.5029615209377459,73.0,241.43,1,5,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
40,150,4,41.95,38.67,1,8.8,7,600,680.62,170.155,0.11845082424847933,61.60000000000001,680.62,5,3,2,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
61,60,2,11.87,10.99,1,7.1,9,120,142.86,71.43,0.1600167996640067,63.9,142.86,5,5,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
25,150,3,34.56,17.37,0,8.2,8,450,501.93,167.31,0.1034606419221804,65.6,501.93,7,6,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
58,100,2,92.57,22.36,1,7.1,8,200,314.93,157.465,0.3649382402438637,56.8,314.93,8,2,3,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
42,60,2,12.86,40.04,0,7.2,8,120,172.9,86.45,0.3059572006940428,57.6,172.9,7,1,3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
69,60,3,81.2,12.97,0,5.7,10,180,274.17,91.39,0.343473027683554,57.0,274.17,3,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
65,200,3,69.61,8.04,1,8.3,10,600,677.65,225.88333333333333,0.11458717627093634,83.0,677.65,7,2,3,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
21,200,2,24.49,1.6,0,8.7,6,400,426.09000000000003,213.04500000000002,0.061231195287380594,52.199999999999996,426.09000000000003,4,4,2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
54,60,1,66.15,19.6,0,7.9,7,60,145.75,145.75,0.5883361921097771,55.300000000000004,145.75,6,5,2,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
45,100,2,25.02,9.75,0,6.3,6,200,234.77,117.385,0.14810239809174935,37.8,234.77,6,0,2,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
29,200,3,83.96,15.7,0,6.1,9,600,699.6600000000001,233.22000000000003,0.14244061401252034,54.9,699.6600000000001,9,0,3,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False
22,100,3,94.85,10.19,1,7.9,10,300,405.04,135.01333333333335,0.25933241161366777,79.0,405.0400000000001,8,3,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
58,100,2,20.77,142.82,0,10.0,9,200,363.59000000000003,181.79500000000002,0.44992986605792235,90.0,363.59000000000003,4,2,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
43,60,4,60.78,2.7,1,8.9,8,240,303.47999999999996,75.86999999999999,0.20917358639778572,71.2,303.47999999999996,8,6,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
59,100,1,19.76,21.75,1,8.4,9,100,141.51,141.51,0.29333615998869345,75.60000000000001,141.51,8,3,3,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
34,200,2,49.04,23.29,1,7.4,10,400,472.33000000000004,236.16500000000002,0.15313446107594264,74.0,472.33000000000004,3,1,1,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
30,100,1,25.25,18.97,0,8.3,8,100,144.22,144.22,0.30661489391207875,66.4,144.22,2,5,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
31,100,2,117.22,23.06,0,9.5,8,200,340.28000000000003,170.14000000000001,0.4122487363347831,76.0,340.28000000000003,8,6,3,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
20,100,2,35.59,10.7,0,9.0,7,200,246.29,123.145,0.1879491656177677,63.0,246.29,7,1,3,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
54,150,1,85.07,30.84,0,7.3,7,150,265.90999999999997,265.90999999999997,0.4358993644466173,51.1,265.90999999999997,8,4,3,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
59,150,3,32.11,7.72,1,6.1,10,450,489.83000000000004,163.27666666666667,0.08131392523936876,61.0,489.83000000000004,4,5,2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
22,100,4,25.84,19.61,1,7.4,7,400,445.45,111.3625,0.10203165338421821,51.800000000000004,445.45,4,1,2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
38,100,3,149.42,11.66,0,5.0,9,300,461.08,153.69333333333333,0.34935369133339117,45.0,461.08,4,0,2,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
69,200,1,76.61,14.8,0,7.5,7,200,291.41,291.41,0.31368175422943617,52.5,291.41,7,4,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
59,100,3,32.72,18.09,1,9.0,10,300,350.81,116.93666666666667,0.14483623613922067,90.0,350.81,4,2,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
30,60,4,100.8,37.63,0,5.6,8,240,378.43,94.6075,0.365800808603969,44.8,378.43,8,6,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
34,60,3,33.04,52.95,1,10.0,9,180,265.99,88.66333333333334,0.3232828301815858,90.0,265.99,4,5,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
46,100,3,91.85,21.9,0,7.3,7,300,413.75,137.91666666666666,0.27492447129909364,51.1,413.75,7,1,3,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
61,60,3,44.99,66.32,0,8.3,10,180,291.31,97.10333333333334,0.3821015413133775,83.0,291.31,8,5,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
33,60,1,43.36,18.79,0,7.1,4,60,122.15,122.15,0.5088006549324601,28.4,122.15,8,6,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
66,100,3,32.99,5.99,0,9.2,6,300,338.98,112.99333333333334,0.11499203492831436,55.199999999999996,338.98,8,5,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
35,100,4,75.15,1.29,1,7.3,8,400,476.44,119.11,0.1604399294769541,58.4,476.44,3,0,1,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
50,100,1,42.05,15.2,0,7.6,10,100,157.25,157.25,0.3640699523052464,76.0,157.25,2,6,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
64,60,2,20.49,14.06,0,5.4,8,120,154.55,77.275,0.22355224846328045,43.2,154.55,8,0,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
32,150,2,215.42,14.15,0,9.4,7,300,529.5699999999999,264.78499999999997,0.433502653095908,65.8,529.5699999999999,1,3,1,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
62,60,3,48.38,21.84,1,7.0,7,180,250.22,83.40666666666667,0.28063304292222846,49.0,250.22,2,3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
36,150,2,73.41,6.27,0,7.1,9,300,379.67999999999995,189.83999999999997,0.20986093552465235,63.9,379.67999999999995,2,6,1,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
47,200,1,24.95,22.36,1,7.6,9,200,247.31,247.31,0.1912983704662165,68.39999999999999,247.31,1,3,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
33,100,4,90.74,7.01,1,9.4,10,400,497.75,124.4375,0.19638372677046712,94.0,497.75,2,2,1,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
21,100,3,62.75,12.81,1,6.2,8,300,375.56,125.18666666666667,0.20119288529129833,49.6,375.56,5,2,2,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
25,60,3,24.48,31.34,0,8.2,4,180,235.82,78.60666666666667,0.2367059621745399,32.8,235.82,6,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,150,3,68.62,2.43,0,7.8,9,450,521.05,173.6833333333333,0.13635927454179064,70.2,521.05,9,0,3,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
50,150,4,23.04,13.69,0,8.8,9,600,636.73,159.1825,0.057685361142085334,79.2,636.73,7,0,3,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
69,100,1,114.5,39.79,0,9.1,9,100,254.29,254.29,0.606748200873019,81.89999999999999,254.29,5,5,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
19,150,4,113.22,12.79,0,9.8,7,600,726.01,181.5025,0.1735651024090577,68.60000000000001,726.01,4,2,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
62,150,3,67.28,23.26,0,9.8,8,450,540.54,180.17999999999998,0.16749916749916752,78.4,540.54,5,6,2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
26,100,2,176.46,11.51,0,5.8,7,200,387.97,193.985,0.48449622393484026,40.6,387.97,8,0,3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
56,200,2,35.5,4.94,0,10.0,8,400,440.44,220.22,0.09181727363545544,80.0,440.44,6,6,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
29,100,1,76.2,27.61,0,7.7,6,100,203.81,203.81,0.5093469407781758,46.2,203.81,1,3,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
67,100,1,23.64,26.11,0,6.2,8,100,149.75,149.75,0.332220367278798,49.6,149.75,8,6,3,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
52,60,2,16.39,11.81,0,6.4,5,120,148.2,74.1,0.19028340080971665,32.0,148.2,7,6,3,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
32,60,1,64.36,1.12,0,8.2,7,60,125.48,125.48,0.5218361491871215,57.39999999999999,125.48,5,5,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
36,200,3,18.77,45.06,0,7.0,9,600,663.8299999999999,221.27666666666664,0.0961541358480334,63.0,663.8299999999999,2,6,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
46,60,1,74.99,61.21,0,8.8,7,60,196.20000000000002,196.20000000000002,0.6941896024464831,61.60000000000001,196.20000000000002,8,2,3,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
53,100,4,10.41,38.55,1,8.5,10,400,448.96000000000004,112.24000000000001,0.10905203136136847,85.0,448.96000000000004,2,6,1,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
41,60,1,167.97,31.23,0,7.7,9,60,259.2,259.2,0.7685185185185185,69.3,259.2,7,4,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
54,100,2,25.19,12.66,0,7.4,8,200,237.85,118.925,0.15913390792516294,59.2,237.85,1,2,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
62,100,1,33.82,4.59,1,9.3,8,100,138.41,138.41,0.27750885051658114,74.4,138.41,7,4,3,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
20,60,1,102.18,22.56,0,7.0,9,60,184.74,184.74,0.6752192270217603,63.0,184.74,7,5,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
36,100,4,22.54,6.07,0,6.6,10,400,428.61,107.1525,0.066750659107347,66.0,428.61,4,1,2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
58,100,1,58.11,18.86,1,8.4,8,100,176.97000000000003,176.97000000000003,0.4349324744306944,67.2,176.97000000000003,1,1,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
69,100,1,133.33,42.4,0,7.3,9,100,275.73,275.73,0.6373263699996373,65.7,275.73,5,6,2,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
53,60,3,43.44,18.28,1,8.6,5,180,241.72,80.57333333333334,0.25533675326824423,43.0,241.72000000000003,2,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
39,100,4,17.04,25.25,0,8.5,9,400,442.29,110.5725,0.0956159985529856,76.5,442.29,1,3,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
53,200,4,58.8,30.6,1,10.0,9,800,889.4,222.35,0.10051720260850013,90.0,889.4,4,2,2,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
60,100,1,63.07,38.77,1,8.2,8,100,201.84,201.84,0.5045580657946889,65.6,201.84,2,3,1,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
24,100,2,25.45,18.42,0,8.6,10,200,243.87,121.935,0.1798909254930906,86.0,243.87,5,1,2,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
